GROUP,RAT,AGE,BLOCK,DAY,TRIAL,TYPE,START,LAT,PATH,CMDS,MNDS,Q1TM,Q2TM,Q3TM,Q4TM,PLTCRS,SPEED,GROUP.RAT,,
RWM09,59,6,Block4,Day08,Trial1,Train,W,8.61,158.76,4813.71,55.33,,,,,,18.44,RWM09.59,,
RWM09,59,6,Block4,Day08,Trial2,Train,E,3.7,65.61,1067.76,28.1,,,,,,17.72,RWM09.59,,
RWM09,59,6,Block4,Day08,Trial3,Probe,N,29.93,544.85,8877.3,29.59,1.9,,17.12,,5,18.2,RWM09.59,,
RWM09,59,6,Block6,Day09,Trial1,Cue,W,21.02,699.44,12962.54,62.32,,,,,,34.08,RWM09.59,,
RWM09,59,6,Block6,Day09,Trial2,Cue,S,5.51,130.46,2224.04,40.44,,,,,,24.14,RWM09.59,,
RWM09,59,6,Block6,Day09,Trial3,Cue,E,5.91,95.16,2698.61,47.34,,,,,,17.29,RWM09.59,,
RWM09,59,6,Block6,Day09,Trial4,Cue,N,57.26,1339.05,44941.65,78.57,,,,,,23.43,RWM09.59,,
RWM09,59,6,Block6,Day09,Trial5,Cue,W,10.31,268.1,7017.46,68.13,,,,,,26.26,RWM09.59,,
RWM09,59,6,Block6,Day09,Trial6,Cue,S,10.71,231.07,7500.61,72.12,,,,,,22.63,RWM09.59,,
RWM09,7,28,Block1,Day01,Trial1,Train,N,42.14,354.19,27830.52,65.79,,,,,,8.4,RWM09.7,,
RWM09,7,28,Block1,Day01,Trial2,Train,W,90.09,1628.76,74991.46,83.23,,,,,,18.08,RWM09.7,,
RWM09,7,28,Block1,Day01,Trial3,Train,S,9.11,80.99,3291.86,35.78,,,,,,8.89,RWM09.7,,
RWM09,7,28,Block1,Day02,Trial1,Train,E,71.17,1494.64,56556.49,79.43,,,,,,21,RWM09.7,,
RWM09,7,28,Block1,Day02,Trial2,Train,S,90.09,2228.48,71652.54,79.53,,,,,,24.74,RWM09.7,,
RWM09,7,28,Block1,Day02,Trial3,Probe,W,29.93,678.87,22985.56,76.62,7.21,,10.51,,0,22.68,RWM09.7,,
RWM09,7,28,Block2,Day03,Trial1,Train,S,77.58,1965.32,54249.49,69.91,,,,,,25.33,RWM09.7,,
RWM09,7,28,Block2,Day03,Trial2,Train,W,90.09,2200.32,70422.67,78.16,,,,,,24.42,RWM09.7,,
RWM09,7,28,Block2,Day03,Trial3,Train,N,90.09,1968.09,75821.85,84.15,,,,,,21.85,RWM09.7,,
RWM09,7,28,Block2,Day04,Trial1,Train,W,7.21,148.76,4504.75,61.71,,,,,,20.64,RWM09.7,,
RWM09,7,28,Block2,Day04,Trial2,Train,S,79.78,1761.35,63946.82,80.13,,,,,,22.08,RWM09.7,,
RWM09,7,28,Block2,Day04,Trial3,Probe,E,29.93,708.59,22520.09,75.07,4.7,,10.71,,0,23.68,RWM09.7,,
RWM09,7,28,Block3,Day05,Trial1,Train,E,90.09,1974.97,68487.88,76.01,,,,,,21.92,RWM09.7,,
RWM09,7,28,Block3,Day05,Trial2,Train,W,90.09,1954.3,76129.12,84.49,,,,,,21.69,RWM09.7,,
RWM09,7,28,Block3,Day05,Trial3,Train,S,24.52,526.4,11247.44,45.72,,,,,,21.46,RWM09.7,,
RWM09,7,28,Block3,Day06,Trial1,Train,E,21.32,431.77,10746.76,50.22,,,,,,20.25,RWM09.7,,
RWM09,7,28,Block3,Day06,Trial2,Train,S,20.72,467.63,16393.19,78.81,,,,,,22.57,RWM09.7,,
RWM09,7,28,Block3,Day06,Trial3,Probe,N,29.93,707.91,22840.49,76.13,11.11,,3.2,,1,23.65,RWM09.7,,
RWM09,7,28,Block4,Day07,Trial1,Train,S,71.37,1367.07,51870.74,72.65,,,,,,19.15,RWM09.7,,
RWM09,7,28,Block4,Day07,Trial2,Train,W,89.69,1731.35,61742.29,68.83,,,,,,19.3,RWM09.7,,
RWM09,7,28,Block4,Day07,Trial3,Train,E,90.09,1853.65,64065.47,71.1,,,,,,20.58,RWM09.7,,
RWM09,7,28,Block4,Day08,Trial1,Train,W,52.45,915.89,42916.94,81.75,,,,,,17.46,RWM09.7,,
RWM09,7,28,Block4,Day08,Trial2,Train,N,16.92,331.2,10066.88,59.22,,,,,,19.58,RWM09.7,,
RWM09,7,28,Block4,Day08,Trial3,Probe,S,29.93,618.18,18359.8,61.2,6.51,,8.51,,0,20.65,RWM09.7,,
RWM09,7,28,Block6,Day09,Trial1,Cue,W,18.62,226.78,5894.59,49.95,,,,,,20.78,RWM09.7,,
RWM09,7,28,Block6,Day09,Trial2,Cue,S,14.21,476.46,10496.98,76.07,,,,,,35,RWM09.7,,
RWM09,7,28,Block6,Day09,Trial3,Cue,E,41.64,919.88,20674.72,50.06,,,,,,22.36,RWM09.7,,
RWM09,7,28,Block6,Day09,Trial4,Cue,N,18.32,263.84,17644.42,96.95,,,,,,14.64,RWM09.7,,
