subject_id,cage,hole_punch,age,genotype,treatment,sex,cohort,mean_speed_p_4,mean_speed_p_7,mean_speed_p_10,mean_speed_p_13,mean_speed_s_1,mean_speed_s_2,mean_speed_s_3,mean_speed_s_4,mean_speed_s_5,mean_speed_s_6,mean_speed_s_8,mean_speed_s_9,mean_speed_s_10,mean_speed_s_11,mean_speed_s_12,mean_speed_s_13,mean_speed_s_15,mean_speed_s_16,mean_speed_s_17,mean_speed_s_18,mean_speed_s_19,mean_speed_s_20,mean_speed_s_22,mean_speed_s_23,mean_speed_s_24,mean_speed_s_25,mean_speed_s_26,mean_speed_s_27,cum_dist_p_4,cum_dist_p_7,cum_dist_p_10,cum_dist_p_13,cum_dist_s_1,cum_dist_s_2,cum_dist_s_3,cum_dist_s_4,cum_dist_s_5,cum_dist_s_6,cum_dist_s_8,cum_dist_s_9,cum_dist_s_10,cum_dist_s_11,cum_dist_s_12,cum_dist_s_13,cum_dist_s_15,cum_dist_s_16,cum_dist_s_17,cum_dist_s_18,cum_dist_s_19,cum_dist_s_20,cum_dist_s_22,cum_dist_s_23,cum_dist_s_24,cum_dist_s_25,cum_dist_s_26,cum_dist_s_27,date_p_4,date_p_7,date_p_10,date_p_13,date_s_1,date_s_2,date_s_3,date_s_4,date_s_5,date_s_6,date_s_8,date_s_9,date_s_10,date_s_11,date_s_12,date_s_13,date_s_15,date_s_16,date_s_17,date_s_18,date_s_19,date_s_20,date_s_22,date_s_23,date_s_24,date_s_25,date_s_26,date_s_27,datetime_p_4,datetime_p_7,datetime_p_10,datetime_p_13,datetime_s_1,datetime_s_2,datetime_s_3,datetime_s_4,datetime_s_5,datetime_s_6,datetime_s_8,datetime_s_9,datetime_s_10,datetime_s_11,datetime_s_12,datetime_s_13,datetime_s_15,datetime_s_16,datetime_s_17,datetime_s_18,datetime_s_19,datetime_s_20,datetime_s_22,datetime_s_23,datetime_s_24,datetime_s_25,datetime_s_26,datetime_s_27,dist_p_4,dist_p_7,dist_p_10,dist_p_13,dist_s_1,dist_s_2,dist_s_3,dist_s_4,dist_s_5,dist_s_6,dist_s_8,dist_s_9,dist_s_10,dist_s_11,dist_s_12,dist_s_13,dist_s_15,dist_s_16,dist_s_17,dist_s_18,dist_s_19,dist_s_20,dist_s_22,dist_s_23,dist_s_24,dist_s_25,dist_s_26,dist_s_27,duration_s_1,duration_s_2,duration_s_3,duration_s_4,duration_s_5,duration_s_6,duration_s_8,duration_s_9,duration_s_10,duration_s_11,duration_s_12,duration_s_13,duration_s_15,duration_s_16,duration_s_17,duration_s_18,duration_s_19,duration_s_20,duration_s_22,duration_s_23,duration_s_24,duration_s_25,duration_s_26,duration_s_27,time_of_day_p_4,time_of_day_p_7,time_of_day_p_10,time_of_day_p_13,time_of_day_s_1,time_of_day_s_2,time_of_day_s_3,time_of_day_s_4,time_of_day_s_5,time_of_day_s_6,time_of_day_s_8,time_of_day_s_9,time_of_day_s_10,time_of_day_s_11,time_of_day_s_12,time_of_day_s_13,time_of_day_s_15,time_of_day_s_16,time_of_day_s_17,time_of_day_s_18,time_of_day_s_19,time_of_day_s_20,time_of_day_s_22,time_of_day_s_23,time_of_day_s_24,time_of_day_s_25,time_of_day_s_26,time_of_day_s_27
c200mHL,200,HL,7,WT,Control Diet,F,7,23.804,21.644,21.108,21.346,18.11,14.074,5.229,21.828,19.506,9.815,22.659,16.882,20.393,15.832,18.882,19.513,20.547,23.827,11.386,19.373,13.524,18.871,18.385,17.424,16.615,15.655,13.028,18.896,2677.826,2186.062,2002.127,1462.976,2669.926,214.918,24.285,3219.813,1806.465,17.195,766.108,1258.076,2329.424,509.067,1011.441,2159.959,1058.505,2441.334,157.717,162.338,29.588,255.763,965.694,131.015,374.214,285.84,57.222,201.155,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:47,7/21/2016 9:30,7/24/2016 10:14,7/27/2016 12:54,7/15/2016 17:55,7/15/2016 17:56,7/16/2016 10:48,7/16/2016 10:50,7/17/2016 14:10,7/17/2016 14:11,7/18/2016 18:37,7/18/2016 18:38,7/19/2016 15:00,7/19/2016 15:01,7/20/2016 12:51,7/20/2016 12:52,7/21/2016 14:17,7/21/2016 14:18,7/22/2016 17:36,7/22/2016 17:37,7/23/2016 9:58,7/23/2016 9:59,7/24/2016 14:14,7/24/2016 14:14,7/25/2016 12:43,7/25/2016 12:44,7/26/2016 15:14,7/26/2016 15:15,1425.698,1298.129,1264.135,1278.986,1025.316,251.353,78.447,1308.687,984.011,127.487,503.561,525.548,1221.914,377.962,640.072,1170.025,695.947,1426.736,158.502,280.595,108.434,301.472,697.697,213.884,385.391,235.399,131.105,279.166,56.615,17.859,15.001,59.955,50.447,12.989,22.223,31.131,59.919,23.873,33.899,59.96,33.871,59.88,13.921,14.484,8.018,15.975,37.949,12.275,23.196,15.037,10.063,14.774,10:47 AM,9:30 AM,10:14 AM,12:54 PM,5:55 PM,5:56 PM,10:48 AM,10:50 AM,2:10 PM,2:11 PM,6:37 PM,6:38 PM,3:00 PM,3:01 PM,12:51 PM,12:52 PM,2:17 PM,2:18 PM,5:36 PM,5:37 PM,9:58 AM,9:59 AM,2:14 PM,2:14 PM,12:43 PM,12:44 PM,3:14 PM,3:15 PM
c200mHR,200,HR,7,5xFAD+,Control Diet,F,7,22.545,20.058,20.68,19.638,22.863,18.026,24.765,11.377,24.386,16.433,20.407,18.422,24.691,15.176,16.478,18.394,26.301,18.044,16.103,15.888,9.265,16.52,20.635,16.999,18.564,17.434,19.505,19.301,2215.171,1785.904,2061.977,1825.36,3190.889,4229.552,3124.242,4491.009,2785.76,1659.19,1692.212,1706.339,2608.83,2108.552,677.406,1272.756,944.397,717.664,529.559,239.746,20.674,412.745,1361.214,233.665,1372.528,1036.872,254.303,77.43,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:46,7/21/2016 9:28,7/24/2016 10:12,7/27/2016 12:53,7/15/2016 17:51,7/15/2016 17:53,7/16/2016 10:44,7/16/2016 10:46,7/17/2016 14:06,7/17/2016 14:08,7/18/2016 18:34,7/18/2016 18:35,7/19/2016 14:56,7/19/2016 14:58,7/20/2016 12:48,7/20/2016 12:49,7/21/2016 14:14,7/21/2016 14:15,7/22/2016 17:34,7/22/2016 17:35,7/23/2016 9:56,7/23/2016 9:57,7/24/2016 14:11,7/24/2016 14:12,7/25/2016 12:41,7/25/2016 12:42,7/26/2016 15:12,7/26/2016 15:13,1350.378,1200.694,1239.62,1177.093,1370.982,1080.565,1483.127,682.041,1461.903,984.884,1223.199,1104.078,1481.065,910.118,452.01,778.552,580.076,437.904,351.819,261.383,72.331,310.984,795.96,229.366,798.496,596.199,272.585,197.214,59.966,59.946,59.888,59.949,59.948,59.935,59.939,59.934,59.984,59.972,27.431,42.327,22.055,24.268,21.848,16.452,7.807,18.825,38.574,13.493,43.014,34.197,13.975,10.218,10:46 AM,9:28 AM,10:12 AM,12:53 PM,5:51 PM,5:53 PM,10:44 AM,10:46 AM,2:06 PM,2:08 PM,6:34 PM,6:35 PM,2:56 PM,2:58 PM,12:48 PM,12:49 PM,2:14 PM,2:15 PM,5:34 PM,5:35 PM,9:56 AM,9:57 AM,2:11 PM,2:12 PM,12:41 PM,12:42 PM,3:12 PM,3:13 PM
c200mNH,200,NH,7,5xFAD+,Control Diet,F,7,18.569,23.534,19.87,22.272,18.806,11.972,19.836,7.749,22.88,13.837,24.641,14.141,27.594,19.702,14.319,25.859,20.093,10.993,4.943,19.27,7.026,14.424,10.938,17.095,14.943,7.05,6.406,14.154,2448.836,1874.367,1656.705,1625.309,3009.26,2105.233,2631.263,1784.298,2847.186,2292.295,1319.799,1567.412,968.749,2450.974,102.74,669.206,488.104,7.338,2.382,299.199,6.464,41.863,4.083,519.578,112.741,4.308,9.68,461.632,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:44,7/21/2016 9:27,7/24/2016 10:11,7/27/2016 12:51,7/15/2016 17:47,7/15/2016 17:48,7/16/2016 10:40,7/16/2016 10:42,7/17/2016 14:02,7/17/2016 14:04,7/18/2016 18:30,7/18/2016 18:31,7/19/2016 14:53,7/19/2016 14:54,7/20/2016 12:46,7/20/2016 12:47,7/21/2016 14:12,7/21/2016 14:13,7/22/2016 17:32,7/22/2016 17:32,7/23/2016 9:54,7/23/2016 9:55,7/24/2016 14:09,7/24/2016 14:10,7/25/2016 12:38,7/25/2016 12:39,7/26/2016 15:10,7/26/2016 15:11,1113.554,1409.834,1190.59,1336.135,1126.394,717.964,1188.395,464.032,1372.589,829.37,830.978,846.529,615.292,1180.525,122.898,511.145,479.963,85.16,12.782,306.816,55.344,131.029,74.356,340.266,232.482,53.076,51.972,422.632,59.897,59.968,59.91,59.879,59.99,59.94,33.723,59.862,22.298,59.918,8.583,19.767,23.887,7.747,2.586,15.922,7.877,9.084,6.798,19.905,15.558,7.529,8.113,29.86,10:44 AM,9:27 AM,10:11 AM,12:51 PM,5:47 PM,5:48 PM,10:40 AM,10:42 AM,2:02 PM,2:04 PM,6:30 PM,6:31 PM,2:53 PM,2:54 PM,12:46 PM,12:47 PM,2:12 PM,2:13 PM,5:32 PM,5:32 PM,9:54 AM,9:55 AM,2:09 PM,2:10 PM,12:38 PM,12:39 PM,3:10 PM,3:11 PM
c202am2HL,202a,2HL,7,WT,Acarbose,M,7,23.841,24.789,25.038,22.515,21.062,20.145,21.78,17.575,24.268,21.252,25.413,19.9,28.061,22.495,25.666,21.169,27.821,13.225,26.02,16.478,15.192,23.131,26.239,22.693,24.267,23.206,19.652,23.687,2748.862,2905.217,2861.315,2468.558,3022.657,3316.846,2629.488,3011.953,2899.313,2628.566,3662.524,2869.61,3079.33,2279.015,3173.568,2998.77,3323.888,31.604,3491.595,84.911,0,439.575,3446.529,3001.406,2992.337,1064.465,985.267,2492.514,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:10,7/21/2016 9:45,7/24/2016 12:30,7/27/2016 11:50,7/15/2016 12:54,7/15/2016 12:55,7/16/2016 16:52,7/16/2016 16:54,7/17/2016 17:01,7/17/2016 17:02,7/18/2016 17:08,7/18/2016 17:10,7/19/2016 15:20,7/19/2016 15:22,7/20/2016 15:42,7/20/2016 15:44,7/21/2016 14:42,7/21/2016 14:43,7/22/2016 16:16,7/22/2016 16:17,7/23/2016 8:30,7/23/2016 8:30,7/24/2016 16:35,7/24/2016 16:37,7/25/2016 13:44,7/25/2016 13:45,7/26/2016 12:08,7/26/2016 12:09,1429.044,1486.897,1501.43,1350.664,1262.924,1208.298,1305.644,1052.264,1455.721,1271.702,1521.752,1192.275,1682.524,1080.069,1538.597,1267.533,1668.006,148.283,1560.01,174.159,30.14,463.249,1572.767,1360.475,1453.278,565.227,545.47,1419.558,59.963,59.98,59.947,59.873,59.986,59.84,59.882,59.913,59.959,48.014,59.947,59.876,59.954,11.212,59.955,10.569,1.984,20.027,59.941,59.951,59.888,24.357,27.756,59.931,10:10 AM,9:45 AM,12:30 PM,11:50 AM,12:54 PM,12:55 PM,4:52 PM,4:54 PM,5:01 PM,5:02 PM,5:08 PM,5:10 PM,3:20 PM,3:22 PM,3:42 PM,3:44 PM,2:42 PM,2:43 PM,4:16 PM,4:17 PM,8:30 AM,8:30 AM,4:35 PM,4:37 PM,1:44 PM,1:45 PM,12:08 PM,12:09 PM
c202amHB,202a,HB,7,5xFAD+,Acarbose,M,7,23.296,26.089,27.216,26.201,17.858,12.999,7.719,14.052,19.004,18.944,24.207,16.868,25.608,20.842,15.119,12.976,18.876,27.05,2.767,25.302,28.634,17.788,20.762,19.944,18.872,17.785,18.103,25.075,2428.186,3388.396,2716.171,2389.055,3576.327,3314.906,132.559,660.952,1572.84,1568.008,2209.525,2090.387,3275.042,3403.781,397.041,0,36.097,3221.622,0,2844.066,2995.398,985.641,831.199,1078.626,997.219,441.692,132.428,2275.752,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:08,7/21/2016 9:44,7/24/2016 12:29,7/27/2016 11:48,7/15/2016 12:50,7/15/2016 12:51,7/16/2016 16:49,7/16/2016 16:50,7/17/2016 16:57,7/17/2016 16:58,7/18/2016 17:04,7/18/2016 17:06,7/19/2016 15:16,7/19/2016 15:18,7/20/2016 15:40,7/20/2016 15:40,7/21/2016 14:38,7/21/2016 14:40,7/22/2016 16:13,7/22/2016 16:14,7/23/2016 8:27,7/23/2016 8:29,7/24/2016 16:33,7/24/2016 16:33,7/25/2016 13:41,7/25/2016 13:42,7/26/2016 12:04,7/26/2016 12:06,1395.064,1562.746,1630.343,1569.201,1070.678,779.252,91.515,307.159,790.736,735.553,1449.486,1010.477,1536.099,1250.482,244.482,49.917,148.817,1620.826,23.251,1514.15,1717.004,528.826,523.578,528.369,652.569,256.428,192.565,1488.089,59.954,59.949,11.856,21.858,41.609,38.828,59.879,59.904,59.986,59.997,16.171,3.847,7.884,59.919,8.404,59.842,59.963,29.73,25.218,26.492,34.578,14.418,10.637,59.345,10:08 AM,9:44 AM,12:29 PM,11:48 AM,12:50 PM,12:51 PM,4:49 PM,4:50 PM,4:57 PM,4:58 PM,5:04 PM,5:06 PM,3:16 PM,3:18 PM,3:40 PM,3:40 PM,2:38 PM,2:40 PM,4:13 PM,4:14 PM,8:27 AM,8:29 AM,4:33 PM,4:33 PM,1:41 PM,1:42 PM,12:04 PM,12:06 PM
c202amHL,202a,HL,7,WT,Acarbose,M,7,23.012,23.3,21.91,20.926,19.524,17.415,17.35,7.734,12.085,18.007,21.342,17.285,22.436,20.277,14.719,15.004,17.249,20.952,17.872,18.87,20.889,20.31,16.823,9.793,13.485,5.822,6.949,15.428,2704.268,1868.619,1739.038,1761.338,3133.182,2606.999,1641.857,5.947,112.003,625.017,3350.149,2238.293,2328.897,2439.844,126.231,129.714,49.44,1602.984,1349.19,23.541,1660.612,2629.877,259.183,62.886,14.856,6.217,27.071,122.537,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:06,7/21/2016 9:42,7/24/2016 12:27,7/27/2016 11:47,7/15/2016 12:46,7/15/2016 12:48,7/16/2016 16:47,7/16/2016 16:48,7/17/2016 16:55,7/17/2016 16:56,7/18/2016 17:00,7/18/2016 17:02,7/19/2016 15:12,7/19/2016 15:14,7/20/2016 15:38,7/20/2016 15:39,7/21/2016 14:36,7/21/2016 14:37,7/22/2016 16:11,7/22/2016 16:12,7/23/2016 8:23,7/23/2016 8:25,7/24/2016 16:30,7/24/2016 16:31,7/25/2016 13:39,7/25/2016 13:40,7/26/2016 12:02,7/26/2016 12:03,1380.214,1397.947,1313.419,1253.987,1171.4,981.839,657.688,73.276,171.798,462.326,1279.535,1034.986,1344.967,1216.395,117.52,124.537,166.104,1021.496,984.757,123.069,1252.12,1217.756,275.216,140.628,112.139,37.089,75.862,198.901,59.998,56.38,37.906,9.474,14.216,25.675,59.954,59.877,59.946,59.99,7.984,8.3,9.63,48.753,55.102,6.522,59.943,59.957,16.36,14.36,8.316,6.37,10.917,12.892,10:06 AM,9:42 AM,12:27 PM,11:47 AM,12:46 PM,12:48 PM,4:47 PM,4:48 PM,4:55 PM,4:56 PM,5:00 PM,5:02 PM,3:12 PM,3:14 PM,3:38 PM,3:39 PM,2:36 PM,2:37 PM,4:11 PM,4:12 PM,8:23 AM,8:25 AM,4:30 PM,4:31 PM,1:39 PM,1:40 PM,12:02 PM,12:03 PM
c202bmHR,202b,HR,7,WT,Acarbose,M,7,24.717,25.299,23.971,23.54,19.777,12.916,15.087,10.87,10.534,16.624,22.195,10.924,26.199,19.121,27.875,19.592,25.159,24.306,1.337,23.894,26.422,22.966,15.483,22.865,20.62,15.921,12.778,23.544,3450.618,3430.935,2843.602,2204.266,3681.862,4264.23,1313.427,4356.558,0,2882.666,2806.125,3787.851,2979.478,11.755,2753.298,2723.087,780.126,2610.517,6.244,566.686,2563.356,2697.838,117.189,717.98,204.099,79.349,125.128,625.156,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 8:49,7/21/2016 11:22,7/24/2016 12:58,7/27/2016 13:45,7/15/2016 16:34,7/15/2016 16:36,7/16/2016 9:50,7/16/2016 9:51,7/17/2016 12:04,7/17/2016 12:05,7/18/2016 14:02,7/18/2016 14:03,7/19/2016 19:03,7/19/2016 19:04,7/20/2016 14:26,7/20/2016 14:28,7/21/2016 17:38,7/21/2016 17:39,7/22/2016 15:22,7/22/2016 15:23,7/23/2016 8:35,7/23/2016 8:37,7/24/2016 17:12,7/24/2016 17:12,7/25/2016 12:48,7/25/2016 12:49,7/26/2016 15:52,7/26/2016 15:53,1480.617,1515.499,1438.014,1410.223,1185.779,774.683,619.828,645.32,1.791,995.518,1330.083,654.039,1569.9,120.596,1671.445,1170.55,714.386,1458.282,10.101,461.056,1582.68,1376.494,188.859,392.769,273.959,105.542,149.076,478.846,59.958,59.977,41.083,59.369,0.17,59.884,59.927,59.872,59.922,6.307,59.963,59.745,28.395,59.996,7.557,19.296,59.901,59.936,12.198,17.178,13.286,6.629,11.667,20.338,8:49 AM,11:22 AM,12:58 PM,1:45 PM,4:34 PM,4:36 PM,9:50 AM,9:51 AM,12:04 PM,12:05 PM,2:02 PM,2:03 PM,7:03 PM,7:04 PM,2:26 PM,2:28 PM,5:38 PM,5:39 PM,3:22 PM,3:23 PM,8:35 AM,8:37 AM,5:12 PM,5:12 PM,12:48 PM,12:49 PM,3:52 PM,3:53 PM
c202bmNH,202b,NH,7,5xFAD+,Acarbose,M,7,26.383,25.028,26.479,27.226,14.296,19.705,18.817,24.494,19.489,18.361,23.606,18.076,25.074,13.607,15.069,20.178,17.389,14.728,15.5,7.669,7.161,10.416,8.995,11.142,20.157,22.501,5.086,25.686,2324.507,4084.792,3165.5,3444.257,341.495,2249.528,963.979,1935.713,687.982,239.156,522.781,197.812,712.386,144.388,89.784,284.373,291.469,29.514,127.924,79.612,32.802,21.933,33.721,15.883,894.433,543.342,3.934,1784.161,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 8:48,7/21/2016 11:20,7/24/2016 12:56,7/27/2016 13:44,7/15/2016 16:31,7/15/2016 16:32,7/16/2016 9:46,7/16/2016 9:48,7/17/2016 12:02,7/17/2016 12:03,7/18/2016 13:59,7/18/2016 13:59,7/19/2016 19:01,7/19/2016 19:02,7/20/2016 14:23,7/20/2016 14:24,7/21/2016 17:36,7/21/2016 17:36,7/22/2016 15:20,7/22/2016 15:21,7/23/2016 8:32,7/23/2016 8:33,7/24/2016 17:10,7/24/2016 17:11,7/25/2016 12:46,7/25/2016 12:47,7/26/2016 15:49,7/26/2016 15:51,1582.697,1501.428,1588.226,1632.173,291.075,961.824,664.827,1468.799,470.276,300.39,412.961,186.728,690.753,189.023,133.027,371.653,290.594,101.091,144.185,244.49,99.939,122.762,114.624,76.155,502.406,314.998,12.201,1102.527,20.361,48.812,35.332,59.966,24.13,16.36,17.494,10.33,27.549,13.892,8.828,18.419,16.711,6.864,9.302,31.879,13.955,11.786,12.743,6.835,24.925,13.999,2.399,42.924,8:48 AM,11:20 AM,12:56 PM,1:44 PM,4:31 PM,4:32 PM,9:46 AM,9:48 AM,12:02 PM,12:03 PM,1:59 PM,1:59 PM,7:01 PM,7:02 PM,2:23 PM,2:24 PM,5:36 PM,5:36 PM,3:20 PM,3:21 PM,8:32 AM,8:33 AM,5:10 PM,5:11 PM,12:46 PM,12:47 PM,3:49 PM,3:51 PM
c203mHB,203,HB,7,WT,Acarbose,M,7,26.548,25.537,26.646,28.375,19.652,15.856,24.632,19.629,23.706,20.922,26.004,21.003,24.358,22.351,16.333,21.214,15.47,7.398,17.928,25.52,16.788,17.051,26.211,22.528,22,13.136,10.589,26.318,2221.558,2527.874,2078.237,2367.139,3421.129,2774.975,2372.97,1926.304,1675.811,2001.209,1982.044,1636.841,1665.261,776.911,359.798,484.14,84.861,16.18,182.429,1342,324.112,6.967,676.713,160.34,550.494,45.833,69.877,1120.436,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:01,7/21/2016 11:28,7/24/2016 12:49,7/27/2016 11:02,7/15/2016 14:07,7/15/2016 14:09,7/16/2016 16:10,7/16/2016 16:11,7/17/2016 16:38,7/17/2016 16:40,7/18/2016 16:49,7/18/2016 16:51,7/19/2016 12:33,7/19/2016 12:34,7/20/2016 12:06,7/20/2016 12:07,7/21/2016 17:48,7/21/2016 17:49,7/22/2016 16:01,7/22/2016 16:02,7/23/2016 11:25,7/23/2016 11:26,7/24/2016 17:01,7/24/2016 17:02,7/25/2016 10:54,7/25/2016 10:54,7/26/2016 12:18,7/26/2016 12:20,1592.057,1531.38,1597.076,1701.609,1177.107,950.338,1477.77,1176.504,1421.498,1254.06,1559.833,1257.491,1460.988,600.203,301.922,440.289,237.748,66.229,143.011,1190.483,329.111,94.478,632.783,218.457,464.158,82.307,118.999,981.607,59.897,59.934,59.995,59.936,59.964,59.939,59.984,59.873,59.98,26.854,18.485,20.755,15.368,8.952,7.977,46.649,19.604,5.541,24.142,9.697,21.098,6.266,11.238,37.298,10:01 AM,11:28 AM,12:49 PM,11:02 AM,2:07 PM,2:09 PM,4:10 PM,4:11 PM,4:38 PM,4:40 PM,4:49 PM,4:51 PM,12:33 PM,12:34 PM,12:06 PM,12:07 PM,5:48 PM,5:49 PM,4:01 PM,4:02 PM,11:25 AM,11:26 AM,5:01 PM,5:02 PM,10:54 AM,10:54 AM,12:18 PM,12:20 PM
c203mHL,203,HL,7,5xFAD+,Acarbose,M,7,14.232,22.607,23.1,23.397,16.677,8.478,10.125,7.132,11.037,7.901,13.611,13.837,17.585,13.653,5.828,20.302,23.815,24.009,19.701,16.774,13.243,14.115,5.828,22.544,15.192,24.846,20.896,15.318,2256.81,2453.182,1832.629,1576.658,3401.82,3381.251,2674.544,11.649,2981.351,2283.218,4484.183,1313.999,2410.415,4023.581,8.704,1196.008,660.902,1365.325,1361.66,548.535,146.525,29.572,1.184,1075.38,160.392,510.405,931.465,119.137,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 9:59,7/21/2016 11:27,7/24/2016 12:47,7/27/2016 11:01,7/15/2016 14:03,7/15/2016 14:05,7/16/2016 16:07,7/16/2016 16:08,7/17/2016 16:34,7/17/2016 16:36,7/18/2016 16:45,7/18/2016 16:47,7/19/2016 12:28,7/19/2016 12:30,7/20/2016 12:03,7/20/2016 12:04,7/21/2016 17:45,7/21/2016 17:46,7/22/2016 15:58,7/22/2016 15:59,7/23/2016 11:23,7/23/2016 11:24,7/24/2016 16:58,7/24/2016 17:00,7/25/2016 10:51,7/25/2016 10:52,7/26/2016 12:17,7/26/2016 12:17,852.327,1354.763,1385.158,1402.07,1000.28,507.991,606.732,73.281,661.895,473.511,814.656,553.973,1054.464,815.412,42.371,731.973,445.871,751.304,840.858,419.611,157.303,151.26,63.369,910.73,243.972,444.713,754.528,232.212,59.978,59.918,59.924,10.275,59.971,59.929,59.853,40.035,59.963,59.723,7.27,36.054,18.722,31.292,42.681,25.015,11.878,10.716,10.873,40.397,16.059,17.899,36.109,15.159,9:59 AM,11:27 AM,12:47 PM,11:01 AM,2:03 PM,2:05 PM,4:07 PM,4:08 PM,4:34 PM,4:36 PM,4:45 PM,4:47 PM,12:28 PM,12:30 PM,12:03 PM,12:04 PM,5:45 PM,5:46 PM,3:58 PM,3:59 PM,11:23 AM,11:24 AM,4:58 PM,5:00 PM,10:51 AM,10:52 AM,12:17 PM,12:17 PM
